id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
77441,SRI-2006-1-243-125,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2006-09-10,the army,2,Vavuniya town,Vavuniya town (near),North Eastern province,Vavuniya district,8.7514,80.4971,POINT (80.4971 8.7514),142361,Sri Lanka,LKA,780,Asia,1,1,9/10/2006,9/10/2006,3,0,0,0,3,3,3,780
77133,SRI-2006-1-243-127,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-14,the defence ministry,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,9/13/2006,9/13/2006,1,0,0,0,1,1,1,780
75150,SRI-2006-1-243-126,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-14,the defence ministry,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,9/13/2006,9/13/2006,3,0,0,0,3,3,3,780
77134,SRI-2006-1-243-128,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-14,The defence ministry,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,9/14/2006,9/14/2006,0,2,0,0,2,2,2,780
75152,SRI-2006-1-243-129,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-29,the military and a witness,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,9/19/2006,9/19/2006,4,0,0,0,4,4,4,780
78128,SRI-2006-1-243-130,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Agence France-Presse (AFP) 2006-09-25, BBC Monitoring South Asia 2006-09-25","the defence ministry, LTTE",7,Waters off Mullaittivu town,Water (the coast of Mullaitivu ),North Eastern province,Mullaittivu district,9.297655,80.885115,POINT (80.885115 9.297655),143082,Sri Lanka,LKA,780,Asia,1,1,9/25/2006,9/25/2006,0,3,0,0,3,70,3,780
78939,SRI-2006-1-243-131,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-26,the defence ministry,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,9/25/2006,9/25/2006,1,0,0,0,1,1,1,780
77302,SRI-2006-1-243-132,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-26,the defence ministry,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,9/26/2006,9/26/2006,1,0,0,0,1,1,1,780
74693,SRI-2006-1-243-133,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 2006-09-29,"Brigadier Prasad Samarasinghe, the military spokesman",3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,9/29/2006,9/29/2006,2,0,1,0,3,3,3,780
78113,SRI-2006-1-243-136,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Agence France-Presse (AFP) 2006-09-30, Reuters 2006-09-30","The defence ministry, military spokesman",7,Waters off Jaffna town,Water (off the northern peninsula of Jaffna),North Eastern province,Jaffna district,9.542383,79.972202,POINT (79.972202 9.542383),143800,Sri Lanka,LKA,780,Asia,1,2,9/29/2006,9/30/2006,0,2,0,0,2,4,2,780
77320,SRI-2006-1-243-135,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-30,Police,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,9/30/2006,9/30/2006,3,0,0,0,3,3,3,780
76878,SRI-2006-1-243-134,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-09-30,The defence ministry,1,Pullumalai locality,Pullumalai locality (camp),North Eastern province,Batticaloa district,7.5827,81.4446,POINT (81.4446 7.5827),140923,Sri Lanka,LKA,780,Asia,1,1,9/30/2006,9/30/2006,0,11,0,0,11,15,11,780
75850,SRI-2006-1-243-137,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Agence France-Presse (AFP) 2006-10-06, Agence France-Presse (AFP) 2006-10-08, Xinhua 2006-10-08","defence officials, Military spokesman Brigadier Prasad Samarasinghe",1,Mankerni town,Mankerni town,North Eastern province,Batticaloa district,8.016667,81.483333,POINT (81.483333 8.016667),141643,Sri Lanka,LKA,780,Asia,1,1,10/6/2006,10/6/2006,11,5,0,0,16,95,16,780
76112,SRI-2006-1-243-138,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 2006-10-08,defense officials,1,Muhamalai town,Muhamalai town,North Eastern province,Kilinochchi district,9.6364,80.2937,POINT (80.2937 9.6364),143801,Sri Lanka,LKA,780,Asia,1,1,10/8/2006,10/8/2006,4,0,0,0,4,4,4,780
76113,SRI-2006-1-243-139,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-11,military sources,1,Muhamalai town,Muhamalai town,North Eastern province,Kilinochchi district,9.6364,80.2937,POINT (80.2937 9.6364),143801,Sri Lanka,LKA,780,Asia,1,1,10/11/2006,10/11/2006,130,22,0,0,152,330,152,780
76091,SRI-2006-1-243-140,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 2006-10-15,officials,2,Muhamalai town,Muhamalai town (near),North Eastern province,Kilinochchi district,9.6364,80.2937,POINT (80.2937 9.6364),143801,Sri Lanka,LKA,780,Asia,1,1,10/14/2006,10/14/2006,2,0,0,0,2,2,2,780
74790,SRI-2006-1-243-141,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,BBC Monitoring South Asia 2006-10-15,Tiger officials,2,Batticaloa town,Batticaloa town (south of ),North Eastern province,Batticaloa district,7.7102,81.6924,POINT (81.6924 7.7102),140924,Sri Lanka,LKA,780,Asia,1,1,10/14/2006,10/14/2006,0,2,0,0,2,2,2,780
78045,SRI-2006-1-243-142,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006/10/15,military sources,7,Waters off north-western coast Sri Lanka,Water (northwest coast),Unknown,Unknown,8.750403,79.162363,POINT (79.162363 8.750403),142359,Sri Lanka,LKA,780,Asia,1,1,10/15/2006,10/15/2006,0,4,0,0,4,4,4,780
77573,SRI-2006-1-243-143,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Agence France-Presse (AFP) 2006/10/16, Xinhua 2006-10-16","police, Kanchana Perera, a doctors at the nearby Dambulla hospital",1,Habarana village,"Habarana, Trincomalee district (near)",North Central province,Anuradhapura district,8.030504,80.75103,POINT (80.75103 8.030504),141642,Sri Lanka,LKA,780,Asia,1,1,10/16/2006,10/16/2006,103,0,0,0,103,103,103,780
75311,SRI-2006-1-243-144,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC Monitoring South Asia 2006-10-17, AFP 2006-10-17","TamilNet, The defence ministry",1,Kaiveli village,Kaiveli village,North Eastern province,Mullaittivu district,9.333,80.6758,POINT (80.6758 9.333),143082,Sri Lanka,LKA,780,Asia,1,1,10/16/2006,10/16/2006,0,0,2,0,2,2,2,780
75408,SRI-2006-1-243-146,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-18,LTTE statement,2,Karadiyanaru locality,"Karadiyanaru locality (Thalaichenai, in)",North Eastern province,Batticaloa district,7.7121,81.5468,POINT (81.5468 7.7121),140924,Sri Lanka,LKA,780,Asia,1,1,10/18/2006,10/18/2006,0,0,1,0,1,1,1,780
74994,SRI-2006-1-243-145,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 2006-10-18,the military,1,Galle town,Galle town,Southern province,Galle district,6.0367,80.217,POINT (80.217 6.0367),138761,Sri Lanka,LKA,780,Asia,1,1,10/18/2006,10/18/2006,2,15,0,0,17,17,17,780
78102,SRI-2006-1-243-147,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-20,a navy official,7,Waters off Jaffna town,Water (off the island's Jaffna peninsula ),North Eastern province,Jaffna district,9.542383,79.972202,POINT (79.972202 9.542383),143800,Sri Lanka,LKA,780,Asia,1,1,10/20/2006,10/20/2006,0,0,0,0,0,20,0,780
72813,SRI-2006-1-243-148,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2006-10-21,Commander D.K.P. Dassanayake,2,Kayts locality,Kytes island off the Tamil-dominated peninsula  (near),North Eastern province,Jaffna district,9.7,79.85,POINT (79.85 9.7),143800,Sri Lanka,LKA,780,Asia,1,1,10/21/2006,10/21/2006,0,6,0,0,6,6,6,780
73380,SRI-2006-1-243-150,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-29,defense officials,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,10/28/2006,10/28/2006,2,0,0,0,2,2,2,780
77767,SRI-2006-1-243-151,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-29,police,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,1,1,10/28/2006,10/28/2006,0,2,0,0,2,2,2,780
74921,SRI-2006-1-243-149,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-28,defense officials,5,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923,Sri Lanka,LKA,780,Asia,1,1,10/28/2006,10/28/2006,1,0,0,0,1,1,1,780
77059,SRI-2006-1-243-154,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-31,defence officials,2,Thirukkovil  town,Thirukkovil  town (area),North Eastern province,Ampara district,7.1203,81.849,POINT (81.849 7.1203),140204,Sri Lanka,LKA,780,Asia,1,1,10/31/2006,10/31/2006,0,2,0,0,2,2,2,780
78111,SRI-2006-1-243-155,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-31,"spokesman, Commander D.K.P Dassanayake",7,Waters off Talaimannar village,Water (off the northern coast near Talaimannar),North Eastern province,Mannar district,9.132504,79.710487,POINT (79.710487 9.132504),143080,Sri Lanka,LKA,780,Asia,1,1,10/31/2006,10/31/2006,0,5,0,0,5,5,5,780
78141,SRI-2006-1-243-152,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2006-10-31,,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,10/31/2006,10/31/2006,1,0,0,0,1,1,1,780
80285,SRI-2006-1-243-153,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-10-31,defence officials,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,10/31/2006,10/31/2006,1,0,0,0,1,1,1,780
77784,SRI-2006-1-243-156,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-02,the defence ministry,3,Jaffna district,the de facto front line in the embattled Jaffna peninsula,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,11/2/2006,11/2/2006,1,0,0,0,1,1,1,780
75515,SRI-2006-1-243-157,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2006-11-02,Tiger military spokesman Rasiah Ilanthiraiyan,1,Kilinochchi town,Kilinochchi town,North Eastern province,Kilinochchi district,9.3961,80.3982,POINT (80.3982 9.3961),143081,Sri Lanka,LKA,780,Asia,1,1,11/2/2006,11/2/2006,0,0,5,0,5,5,5,780
76491,SRI-2006-1-243-158,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-04,a local official,1,Nilaveli town,Nilaveli town,North Eastern province,Trincomalee district,8.6728,81.2009,POINT (81.2009 8.6728),142363,Sri Lanka,LKA,780,Asia,1,1,11/4/2006,11/4/2006,2,0,0,0,2,2,2,780
74694,SRI-2006-1-243-159,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-09,"Nordic monitors, Medical sources in the area",3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/8/2006,11/8/2006,0,0,23,0,23,23,23,780
78052,SRI-2006-1-243-160,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-09,"LTTE, military spokesman Prasad Samarasinghe",7,Waters off Jaffna town,Water (off Jaffna),North Eastern province,Jaffna district,9.542383,79.972202,POINT (79.972202 9.542383),143800,Sri Lanka,LKA,780,Asia,1,1,11/9/2006,11/9/2006,25,5,0,0,30,30,30,780
77183,SRI-2006-1-243-161,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-10,a ministry spokesman,2,Trincomalee town,Trincomalee town (near),North Eastern province,Trincomalee district,8.5711,81.2335,POINT (81.2335 8.5711),142363,Sri Lanka,LKA,780,Asia,1,1,11/10/2006,11/10/2006,0,6,0,0,6,6,6,780
74695,SRI-2006-1-243-162,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-14,the defence ministry,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/13/2006,11/13/2006,0,4,0,0,4,4,4,780
77321,SRI-2006-1-243-163,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-14,the defence ministry,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,11/14/2006,11/14/2006,3,0,0,0,3,3,3,780
78082,SRI-2006-1-243-165,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-14,military sources,7,Waters off Kalpitiya town,Water (off the coast of Kalpitiya),North Western province,Puttalam district,8.204474,79.245257,POINT (79.245257 8.204474),141639,Sri Lanka,LKA,780,Asia,1,1,11/14/2006,11/14/2006,0,5,0,0,5,5,5,780
73381,SRI-2006-1-243-164,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-14,the defence ministry,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,11/14/2006,11/14/2006,1,0,0,0,1,1,1,780
74696,SRI-2006-1-243-166,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Agence France-Presse (AFP) 2006-11-17, Xinhua 2006-11-18",the defence ministry,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/16/2006,11/16/2006,0,18,0,0,18,18,18,780
77316,SRI-2006-1-243-168,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-18,police,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,11/18/2006,11/18/2006,4,0,0,0,4,4,4,780
78116,SRI-2006-1-243-167,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-18,"defence ministry, LTTE statement",7,Waters off north-western coast Sri Lanka,Water (off the northwestern coast ),Unknown,Unknown,8.750403,79.162363,POINT (79.162363 8.750403),142359,Sri Lanka,LKA,780,Asia,1,1,11/18/2006,11/18/2006,0,0,0,0,0,25,0,780
76813,SRI-2006-1-243-169,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-20,defence officials,1,Point Pedro town,Point Pedro town,North Eastern province,Jaffna district,9.816667,80.233333,POINT (80.233333 9.816667),143801,Sri Lanka,LKA,780,Asia,1,1,11/20/2006,11/20/2006,1,0,0,0,1,1,1,780
77323,SRI-2006-1-243-171,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-24,"defence ministry, LTTE statement",3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,11/23/2006,11/23/2006,0,1,0,0,1,5,1,780
74697,SRI-2006-1-243-170,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-24,"defence ministry, LTTE statement",3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/23/2006,11/23/2006,4,1,0,0,5,22,5,780
83048,SRI-2006-1-243-172,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-25,The defence ministry,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,11/25/2006,11/25/2006,0,4,0,0,4,4,4,780
78050,SRI-2006-1-243-174,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-11-27,defence ministry spokesman,7,Waters off Udappu village,Water (off coast of Udappuwa),North Western province,Puttalam district,7.725231,79.740666,POINT (79.740666 7.725231),140920,Sri Lanka,LKA,780,Asia,1,1,11/27/2006,11/27/2006,0,4,0,0,4,4,4,780
74719,SRI-2006-1-243-175,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,BBC Monitoring South Asia 2006-11-30,military sources,3,Batticaloa district,"Batticaloa district (Kajuwatte, in)",North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/28/2006,11/28/2006,1,0,0,0,1,1,1,780
74881,SRI-2006-1-243-176,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-01,police,1,Colombo city,Colombo city,Western province,Colombo district,6.931944,79.847778,POINT (79.847778 6.931944),139480,Sri Lanka,LKA,780,Asia,1,1,12/1/2006,12/1/2006,2,1,0,0,3,3,3,780
75154,SRI-2006-1-243-177,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-02,police,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,12/1/2006,12/1/2006,2,0,0,0,2,2,2,780
73405,SRI-2006-1-243-179,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-02,the defence ministry,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,12/1/2006,12/1/2006,1,0,0,0,1,1,1,780
72108,SRI-2006-1-243-178,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-02,police,5,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923,Sri Lanka,LKA,780,Asia,1,1,12/1/2006,12/1/2006,0,8,0,0,8,8,8,780
74511,SRI-2006-1-243-180,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-04,The defence ministry,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,12/4/2006,12/4/2006,1,0,0,0,1,10,1,780
83096,SRI-2006-1-243-181,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Agence France-Presse (AFP) 2006-12-05,defence officials,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,12/4/2006,12/4/2006,2,15,0,0,17,17,17,780
77129,SRI-2006-1-243-182,2006,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2006-12-07,the military,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,12/7/2006,12/7/2006,0,0,3,0,3,3,3,780
